,sensor_id,timestamp
23892,M015,1291760778.0
23893,M018,1291760782.0
23894,M014,1291760786.0
23895,M020,1291760795.0
23896,M013,1291760800.0
23897,M013,1291760809.0
23898,M020,1291760810.0
23899,M013,1291760813.0
23900,M020,1291760819.0
23901,M013,1291760828.0
23902,M024,1291760831.0
23903,M020,1291760836.0
23904,M024,1291760837.0
23905,M013,1291760841.0
23906,M024,1291760842.0
23907,M014,1291760844.0
23908,M018,1291760846.0
23909,M019,1291760846.0
23910,M015,1291760848.0
23911,M015,1291760852.0
23912,M019,1291760852.0
23913,M015,1291760857.0
23914,M019,1291760858.0
23915,M015,1291760862.0
23916,M019,1291760863.0
23917,M018,1291760867.0
23918,M019,1291760874.0
23919,M015,1291760874.0
23920,M017,1291760876.0
23921,M018,1291760886.0
23922,M019,1291760886.0
23923,M015,1291760888.0
23924,M024,1291760912.0
23925,M019,1291760919.0
23926,M024,1291760928.0
23927,M019,1291760930.0
23928,M024,1291760940.0
23929,M024,1291760953.0
23930,M019,1291760956.0
23931,M015,1291760961.0
23932,M018,1291760963.0
23933,M019,1291760968.0
23934,M015,1291760969.0
23935,M015,1291761003.0
23936,M015,1291761030.0
23937,M019,1291761031.0
23938,M019,1291761034.0
23939,M024,1291761043.0
23940,M019,1291761044.0
23941,M015,1291761045.0
23942,M016,1291761050.0
23943,M018,1291761056.0
23944,M019,1291761061.0
23945,M024,1291761061.0
23946,M019,1291761064.0
23947,M017,1291761065.0
23948,M019,1291761067.0
23949,M019,1291761079.0
23950,M024,1291761080.0
23951,M019,1291761086.0
23952,M015,1291761089.0
23953,M015,1291761099.0
23954,M024,1291761102.0
23955,M019,1291761103.0
23956,M019,1291761110.0
23957,M015,1291761110.0
23958,M017,1291761113.0
23959,M019,1291761120.0
23960,M015,1291761125.0
23961,M016,1291761127.0
23962,M016,1291761132.0
23963,M019,1291761136.0
23964,M015,1291761137.0
23965,M019,1291761144.0
23966,M015,1291761146.0
23967,M019,1291761147.0
23968,M018,1291761149.0
23969,M017,1291761150.0
23970,M019,1291761155.0
23971,M015,1291761156.0
23972,M015,1291761159.0
23973,M019,1291761166.0
23974,M019,1291761178.0
23975,M019,1291761184.0
23976,M015,1291761186.0
23977,M019,1291761225.0
23978,M015,1291761226.0
23979,M017,1291761228.0
23980,M019,1291761230.0
23981,M019,1291761235.0
23982,M018,1291761238.0
23983,M014,1291761245.0
23984,M014,1291761253.0
23985,M014,1291761257.0
23986,M014,1291761266.0
23987,M024,1291761307.0
23988,M014,1291761314.0
23989,M014,1291761359.0
23990,M018,1291761363.0
23991,M019,1291761363.0
23992,M024,1291761365.0
23993,M019,1291761367.0
23994,M015,1291761369.0
23995,M019,1291761379.0
23996,M015,1291761379.0
23997,M017,1291761380.0
23998,M018,1291761380.0
23999,M017,1291761385.0
24000,M018,1291761386.0
24001,M019,1291761387.0
24002,M015,1291761388.0
24003,M015,1291761405.0
24004,M015,1291761407.0
24005,M015,1291761421.0
24006,M015,1291761426.0
24007,M019,1291761427.0
24008,M015,1291761445.0
24009,M019,1291761445.0
24010,M017,1291761447.0
24011,M019,1291761452.0
24012,M015,1291761453.0
24013,M019,1291761456.0
24014,M015,1291761473.0
24015,M024,1291761483.0
24016,M015,1291761497.0
24017,M019,1291761500.0
24018,M015,1291761504.0
24019,M019,1291761504.0
24020,M024,1291761514.0
24021,M019,1291761515.0
24022,M024,1291761518.0
24023,M015,1291761529.0
24024,M015,1291761567.0
24025,M015,1291761571.0
24026,M015,1291761595.0
24027,M019,1291761603.0
24028,M019,1291761607.0
24029,M015,1291761648.0
24030,M024,1291761658.0
24031,M024,1291761671.0
24032,M024,1291761674.0
24033,M015,1291761704.0
24034,M024,1291761712.0
24035,M024,1291761721.0
24036,M015,1291761725.0
24037,M024,1291761802.0
24038,M015,1291761811.0
24039,M019,1291761812.0
24040,M015,1291761818.0
24041,M019,1291761818.0
24042,M015,1291761834.0
24043,M019,1291761834.0
24044,M024,1291761845.0
24045,M019,1291761907.0
24046,M015,1291761918.0
24047,M019,1291761920.0
24048,M015,1291761926.0
24049,M019,1291761927.0
24050,M019,1291761939.0
24051,M019,1291761951.0
24052,M015,1291761954.0
24053,M015,1291761958.0
24054,M019,1291761958.0
24055,M019,1291761970.0
24056,M015,1291761971.0
24057,M017,1291761974.0
24058,M018,1291761974.0
24059,M017,1291761979.0
24060,M019,1291761980.0
24061,M015,1291761981.0
24062,M018,1291761984.0
24063,M017,1291761984.0
24064,M018,1291761987.0
24065,M019,1291761991.0
24066,M024,1291761994.0
24067,M024,1291761998.0
24068,M019,1291762005.0
24069,M019,1291762021.0
24070,M024,1291762023.0
24071,M019,1291762028.0
24072,M024,1291762028.0
24073,M019,1291762036.0
24074,M024,1291762039.0
24075,M024,1291762042.0
24076,M019,1291762048.0
24077,M019,1291762054.0
24078,M019,1291762058.0
24079,M019,1291762060.0
24080,M019,1291762075.0
24081,M019,1291762079.0
24082,M015,1291762080.0
24083,M015,1291762084.0
24084,M019,1291762090.0
24085,M015,1291762091.0
24086,M024,1291762092.0
24087,M015,1291762095.0
24088,M019,1291762095.0
24089,M015,1291762103.0
24090,M024,1291762103.0
24091,M019,1291762103.0
24092,M024,1291762108.0
24093,M015,1291762112.0
24094,M024,1291762119.0
24095,M019,1291762122.0
24096,M015,1291762127.0
24097,M019,1291762129.0
24098,M015,1291762129.0
24099,M015,1291762133.0
24100,M019,1291762136.0
24101,M019,1291762139.0
24102,M015,1291762145.0
24103,M019,1291762147.0
24104,M015,1291762149.0
24105,M019,1291762157.0
24106,M015,1291762159.0
24107,M016,1291762164.0
24108,M016,1291762174.0
24109,M019,1291762174.0
24110,M015,1291762178.0
24111,M015,1291762187.0
24112,M019,1291762200.0
24113,M015,1291762200.0
24114,M017,1291762202.0
24115,M018,1291762202.0
24116,M018,1291762204.0
24117,M019,1291762205.0
24118,M015,1291762206.0
24119,M015,1291762260.0
24120,M019,1291762261.0
24121,M019,1291762268.0
24122,M015,1291762275.0
24123,M019,1291762275.0
24124,M015,1291762283.0
24125,M019,1291762284.0
24126,M017,1291762286.0
24127,M017,1291762288.0
24128,M019,1291762292.0
24129,M015,1291762293.0
24130,M015,1291762302.0
24131,M019,1291762303.0
24132,M019,1291762312.0
24133,M015,1291762316.0
24134,M024,1291762323.0
24135,M015,1291762331.0
24136,M024,1291762331.0
24137,M019,1291762334.0
24138,M015,1291762339.0
24139,M015,1291762342.0
24140,M017,1291762344.0
24141,M015,1291762348.0
24142,M019,1291762352.0
24143,M015,1291762354.0
24144,M017,1291762356.0
24145,M018,1291762356.0
24146,M018,1291762358.0
24147,M024,1291762360.0
24148,M017,1291762361.0
24149,M019,1291762362.0
24150,M019,1291762369.0
24151,M015,1291762370.0
24152,M018,1291762374.0
24153,M018,1291762377.0
24154,M017,1291762378.0
24155,M015,1291762378.0
24156,M015,1291762384.0
24157,M019,1291762390.0
24158,M019,1291762394.0
24159,M024,1291762395.0
24160,M024,1291762399.0
24161,M019,1291762399.0
24162,M019,1291762401.0
24163,M017,1291762402.0
24164,M019,1291762406.0
24165,M015,1291762407.0
24166,M024,1291762410.0
24167,M024,1291762416.0
24168,M019,1291762419.0
24169,M015,1291762421.0
24170,M024,1291762430.0
24171,M024,1291762437.0
24172,M024,1291762442.0
24173,M019,1291762445.0
24174,M019,1291762452.0
24175,M024,1291762470.0
24176,M019,1291762471.0
24177,M024,1291762472.0
24178,M019,1291762475.0
24179,M024,1291762477.0
24180,M015,1291762479.0
24181,M018,1291762482.0
24182,M019,1291762486.0
24183,M024,1291762487.0
24184,M024,1291762492.0
24185,M024,1291762494.0
24186,M019,1291762495.0
24187,M020,1291762497.0
24188,M013,1291762502.0
24189,M024,1291762503.0
24190,M020,1291762503.0
24191,M014,1291762525.0
24192,M018,1291762527.0
24193,M017,1291762528.0
24194,M019,1291762528.0
24195,M017,1291762539.0
24196,M017,1291762542.0
24197,M024,1291762549.0
24198,M024,1291762557.0
24199,M017,1291762559.0
24200,M024,1291762561.0
24201,M018,1291762563.0
24202,M019,1291762564.0
24203,M014,1291762566.0
24204,M024,1291762574.0
24205,M024,1291762577.0
24206,M014,1291762578.0
24207,M024,1291762581.0
24208,M024,1291762583.0
24209,M014,1291762588.0
24210,M018,1291762591.0
24211,M019,1291762591.0
24212,M024,1291762593.0
24213,M016,1291762595.0
24214,M024,1291762601.0
24215,M019,1291762608.0
24216,M019,1291762622.0
24217,M016,1291762631.0
24218,M019,1291762632.0
24219,M024,1291762635.0
24220,M016,1291762636.0
24221,M015,1291762643.0
24222,M018,1291762644.0
24223,M014,1291762646.0
24224,M018,1291762652.0
24225,M019,1291762653.0
24226,M019,1291762655.0
24227,M019,1291762658.0
24228,M018,1291762663.0
24229,M019,1291762664.0
24230,M015,1291762670.0
24231,M015,1291762680.0
24232,M017,1291762681.0
24233,M018,1291762682.0
24234,M017,1291762684.0
24235,M017,1291762688.0
24236,M019,1291762692.0
24237,M017,1291762692.0
24238,M015,1291762694.0
24239,M024,1291762705.0
24240,M019,1291762705.0
24241,M018,1291762720.0
24242,M019,1291762721.0
24243,M014,1291762723.0
24244,M024,1291762730.0
24245,M018,1291762739.0
24246,M017,1291762741.0
24247,M017,1291762747.0
24248,M017,1291762749.0
24249,M017,1291762762.0
24250,M018,1291762763.0
24251,M019,1291762763.0
24252,M014,1291762765.0
24253,M021,1291762773.0
24254,M020,1291762773.0
24255,M014,1291762779.0
24256,M013,1291762783.0
24257,M013,1291762785.0
24258,M020,1291762786.0
24259,M012,1291762788.0
24260,M011,1291762792.0
24261,M012,1291762797.0
24262,M024,1291762797.0
24263,M013,1291762798.0
24264,M021,1291762803.0
24265,M020,1291762810.0
24266,M024,1291762823.0
24267,M020,1291762823.0
24268,M024,1291762828.0
24269,M024,1291762829.0
24270,M024,1291762832.0
24271,M021,1291762840.0
24272,M022,1291762842.0
24273,M023,1291762845.0
24274,M028,1291762845.0
24275,M026,1291762847.0
24276,M024,1291762861.0
24277,M028,1291762863.0
24278,M022,1291762868.0
24279,M021,1291762872.0
24280,M014,1291762875.0
24281,M024,1291762880.0
24282,M024,1291762885.0
24283,M020,1291762885.0
24284,M024,1291762892.0
24285,M013,1291762900.0
24286,M020,1291762900.0
24287,M024,1291762903.0
24288,M014,1291762904.0
24289,M018,1291762906.0
24290,M019,1291762907.0
24291,M019,1291762911.0
24292,M024,1291762912.0
24293,M017,1291762913.0
24294,M019,1291762916.0
24295,M017,1291762920.0
24296,M018,1291762921.0
24297,M019,1291762922.0
24298,M014,1291762929.0
24299,M014,1291762930.0
24300,M018,1291762933.0
24301,M019,1291762933.0
24302,M019,1291762935.0
24303,M019,1291762938.0
24304,M014,1291762942.0
24305,M019,1291762951.0
24306,M014,1291762955.0
24307,M018,1291762956.0
24308,M024,1291762956.0
24309,M024,1291762961.0
24310,M014,1291762966.0
24311,M024,1291762974.0
24312,M014,1291762975.0
24313,M023,1291762977.0
24314,M022,1291762977.0
24315,M021,1291762979.0
24316,M020,1291762982.0
24317,M022,1291762983.0
24318,M014,1291762988.0
24319,M022,1291762996.0
24320,M014,1291763003.0
24321,M018,1291763007.0
24322,M019,1291763007.0
24323,M022,1291763014.0
24324,M014,1291763016.0
24325,M014,1291763024.0
24326,M022,1291763046.0
24327,M022,1291763050.0
24328,M014,1291763051.0
24329,M020,1291763053.0
24330,M018,1291763056.0
24331,M023,1291763056.0
24332,M019,1291763056.0
24333,M015,1291763058.0
24334,M024,1291763059.0
24335,M015,1291763066.0
24336,M019,1291763077.0
24337,M015,1291763083.0
24338,M015,1291763090.0
24339,M019,1291763091.0
24340,M015,1291763097.0
24341,M015,1291763104.0
24342,M019,1291763108.0
24343,M015,1291763110.0
24344,M015,1291763112.0
24345,M019,1291763113.0
24346,M016,1291763120.0
24347,M019,1291763125.0
24348,M024,1291763126.0
24349,M015,1291763128.0
24350,M024,1291763133.0
24351,M015,1291763135.0
24352,M024,1291763136.0
24353,M015,1291763139.0
24354,M019,1291763140.0
24355,M024,1291763141.0
24356,M015,1291763144.0
24357,M019,1291763145.0
24358,M024,1291763146.0
24359,M015,1291763149.0
24360,M024,1291763151.0
24361,M018,1291763155.0
24362,M014,1291763158.0
24363,M014,1291763165.0
24364,M014,1291763181.0
24365,M014,1291763191.0
24366,M024,1291763234.0
24367,M024,1291763241.0
24368,M014,1291763247.0
24369,M020,1291763250.0
24370,M014,1291763252.0
24371,M020,1291763253.0
24372,M014,1291763255.0
24373,M018,1291763256.0
24374,M019,1291763257.0
24375,M018,1291763267.0
24376,M019,1291763269.0
24377,M018,1291763274.0
24378,M018,1291763284.0
24379,M019,1291763284.0
24380,M015,1291763286.0
24381,M024,1291763289.0
24382,M019,1291763297.0
24383,M015,1291763297.0
24384,M019,1291763314.0
24385,M024,1291763319.0
24386,M015,1291763324.0
24387,M019,1291763325.0
24388,M024,1291763326.0
24389,M015,1291763327.0
24390,M024,1291763327.0
24391,M017,1291763328.0
24392,M018,1291763329.0
24393,M019,1291763332.0
24394,M015,1291763333.0
24395,M015,1291763364.0
24396,M024,1291763367.0
24397,M019,1291763373.0
24398,M019,1291763379.0
24399,M019,1291763383.0
24400,M019,1291763386.0
24401,M019,1291763387.0
24402,M019,1291763392.0
24403,M015,1291763392.0
24404,M015,1291763395.0
24405,M018,1291763395.0
24406,M015,1291763400.0
24407,M015,1291763412.0
24408,M019,1291763412.0
24409,M019,1291763421.0
24410,M015,1291763431.0
24411,M019,1291763440.0
24412,M019,1291763444.0
24413,M019,1291763453.0
24414,M015,1291763453.0
24415,M015,1291763464.0
24416,M019,1291763464.0
24417,D004,1291763465.0
24418,M030,1291763465.0
24419,M018,1291763474.0
24420,M022,1291763474.0
24421,M014,1291763476.0
24422,M021,1291763477.0
24423,M020,1291763478.0
24424,M021,1291763485.0
24425,M021,1291763489.0
24426,M018,1291763495.0
24427,M018,1291763501.0
24428,M019,1291763503.0
24429,M015,1291763503.0
24430,M015,1291763509.0
24431,M008,1291763517.0
24432,M018,1291763521.0
24433,M008,1291763522.0
24434,M019,1291763522.0
24435,M006,1291763524.0
24436,M007,1291763525.0
24437,M008,1291763527.0
24438,M020,1291763529.0
24439,M019,1291763530.0
24440,M019,1291763537.0
24441,M013,1291763538.0
24442,M019,1291763540.0
24443,M018,1291763557.0
24444,M017,1291763559.0
24445,M019,1291763559.0
24446,M015,1291763560.0
24447,M024,1291763564.0
24448,M014,1291763566.0
24449,M020,1291763567.0
24450,M014,1291763580.0
24451,M014,1291763582.0
24452,M024,1291763613.0
24453,M020,1291763633.0
24454,M014,1291763634.0
24455,M020,1291763635.0
24456,M018,1291763636.0
24457,M019,1291763643.0
24458,M019,1291763647.0
24459,M024,1291763649.0
24460,M021,1291763651.0
24461,M022,1291763652.0
24462,M020,1291763652.0
24463,M028,1291763655.0
24464,M023,1291763659.0
24465,M022,1291763660.0
24466,M024,1291763661.0
24467,M022,1291763666.0
24468,M013,1291763669.0
24469,M021,1291763669.0
24470,M020,1291763669.0
24471,M018,1291763673.0
24472,M019,1291763674.0
24473,M020,1291763678.0
24474,M014,1291763678.0
24475,M021,1291763678.0
24476,M022,1291763679.0
24477,M023,1291763681.0
24478,M019,1291763682.0
24479,M024,1291763682.0
24480,M015,1291763684.0
24481,M024,1291763685.0
24482,M015,1291763690.0
24483,M019,1291763690.0
24484,M018,1291763691.0
24485,M014,1291763693.0
24486,M023,1291763694.0
24487,M022,1291763694.0
24488,M021,1291763696.0
24489,M014,1291763701.0
24490,M021,1291763702.0
24491,M018,1291763702.0
24492,M021,1291763709.0
24493,M020,1291763709.0
24494,M006,1291763711.0
24495,M008,1291763711.0
24496,M007,1291763713.0
24497,M004,1291763713.0
24498,M007,1291763714.0
24499,M021,1291763716.0
24500,M019,1291763717.0
24501,M015,1291763717.0
24502,M022,1291763719.0
24503,M018,1291763721.0
24504,M019,1291763723.0
24505,M015,1291763724.0
24506,M029,1291763724.0
24507,M017,1291763727.0
24508,M015,1291763739.0
24509,M019,1291763740.0
24510,M019,1291763744.0
24511,M017,1291763745.0
24512,M016,1291763749.0
24513,M015,1291763757.0
24514,M015,1291763760.0
24515,M015,1291763766.0
24516,M016,1291763774.0
24517,M017,1291763776.0
24518,M018,1291763776.0
24519,M016,1291763781.0
24520,M019,1291763797.0
24521,M015,1291763798.0
24522,M019,1291763801.0
24523,M016,1291763809.0
24524,M019,1291763809.0
24525,M018,1291763811.0
24526,M029,1291763813.0
24527,M019,1291763814.0
24528,M020,1291763816.0
24529,M022,1291763818.0
24530,M013,1291763818.0
24531,M021,1291763821.0
24532,M019,1291763824.0
24533,M019,1291763830.0
24534,M015,1291763831.0
24535,M018,1291763832.0
24536,M014,1291763834.0
24537,M020,1291763834.0
24538,M013,1291763841.0
24539,M020,1291763842.0
24540,M014,1291763843.0
24541,M020,1291763845.0
24542,M009,1291763847.0
24543,M013,1291763851.0
24544,M014,1291763856.0
24545,M020,1291763863.0
24546,M018,1291763865.0
24547,M019,1291763867.0
24548,M015,1291763867.0
24549,M015,1291763872.0
24550,M021,1291763878.0
24551,M022,1291763880.0
24552,M023,1291763881.0
24553,M015,1291763882.0
24554,M019,1291763883.0
24555,M023,1291763885.0
24556,M022,1291763887.0
24557,M019,1291763888.0
24558,M021,1291763890.0
24559,M015,1291763896.0
24560,M019,1291763897.0
24561,M019,1291763900.0
24562,M014,1291763903.0
24563,M015,1291763906.0
24564,M016,1291763915.0
24565,M014,1291763919.0
24566,M016,1291763922.0
24567,M019,1291763922.0
24568,M015,1291763927.0
24569,M014,1291763930.0
24570,M020,1291763932.0
24571,M004,1291763934.0
24572,M007,1291763935.0
24573,M013,1291763935.0
24574,M019,1291763935.0
24575,M007,1291763937.0
24576,M006,1291763938.0
24577,M008,1291763939.0
24578,M014,1291763943.0
24579,M019,1291763949.0
24580,M015,1291763953.0
24581,M014,1291763954.0
24582,M014,1291763956.0
24583,M020,1291763957.0
24584,M018,1291763959.0
24585,M015,1291763961.0
24586,M014,1291763966.0
24587,M014,1291763978.0
24588,M019,1291763991.0
24589,M019,1291763996.0
24590,M015,1291763996.0
24591,M018,1291763996.0
24592,M016,1291763998.0
24593,M020,1291763999.0
24594,M014,1291763999.0
24595,M019,1291764007.0
24596,M016,1291764009.0
24597,M018,1291764011.0
24598,M014,1291764012.0
24599,M014,1291764019.0
24600,M018,1291764020.0
24601,M019,1291764021.0
24602,M015,1291764023.0
24603,M020,1291764026.0
24604,M013,1291764026.0
24605,M018,1291764027.0
24606,M014,1291764033.0
24607,M017,1291764035.0
24608,M015,1291764036.0
24609,M019,1291764047.0
24610,M015,1291764048.0
24611,M014,1291764051.0
24612,M015,1291764057.0
24613,M019,1291764058.0
24614,M017,1291764059.0
24615,M018,1291764060.0
24616,M017,1291764063.0
24617,M014,1291764064.0
24618,M020,1291764064.0
24619,M020,1291764066.0
24620,M014,1291764071.0
24621,M020,1291764071.0
24622,M013,1291764071.0
24623,M017,1291764073.0
24624,M018,1291764073.0
24625,M018,1291764077.0
24626,M017,1291764078.0
24627,M018,1291764081.0
24628,M017,1291764085.0
24629,M018,1291764085.0
24630,M017,1291764092.0
24631,M018,1291764093.0
24632,M017,1291764095.0
24633,M013,1291764096.0
24634,M020,1291764096.0
24635,M018,1291764096.0
24636,M014,1291764098.0
24637,M021,1291764099.0
24638,M014,1291764102.0
24639,M017,1291764104.0
24640,M020,1291764104.0
24641,M013,1291764105.0
24642,M018,1291764108.0
24643,M014,1291764118.0
24644,M014,1291764124.0
24645,M018,1291764125.0
24646,M019,1291764128.0
24647,M015,1291764128.0
24648,M018,1291764135.0
24649,M014,1291764138.0
24650,M014,1291764204.0
24651,M014,1291764206.0
24652,M020,1291764241.0
24653,M013,1291764243.0
24654,M014,1291764243.0
24655,M018,1291764244.0
24656,M019,1291764245.0
24657,M018,1291764247.0
24658,M019,1291764247.0
24659,M014,1291764248.0
24660,M020,1291764248.0
24661,M013,1291764250.0
24662,M014,1291764394.0
24663,M014,1291764649.0
24664,M014,1291764665.0
24665,M021,1291764671.0
24666,M022,1291764672.0
24667,M023,1291764672.0
24668,M023,1291764677.0
24669,M022,1291764678.0
24670,M014,1291764679.0
24671,M021,1291764680.0
24672,M014,1291764680.0
24673,M020,1291764681.0
24674,M014,1291764812.0
24675,M014,1291764815.0
24676,M020,1291764837.0
24677,M014,1291764839.0
24678,M014,1291764843.0
24679,M020,1291764844.0
24680,M018,1291764848.0
24681,M019,1291764849.0
24682,M015,1291764850.0
24683,M015,1291764862.0
24684,M019,1291764864.0
24685,M018,1291764866.0
24686,M014,1291764869.0
24687,M014,1291764874.0
24688,M014,1291764885.0
24689,M013,1291764923.0
24690,M014,1291764925.0
24691,M020,1291764925.0
24692,M014,1291764940.0
24693,M020,1291764943.0
24694,M014,1291764974.0
24695,M014,1291764980.0
24696,M014,1291764983.0
24697,M014,1291765009.0
24698,M014,1291765042.0
24699,M014,1291765053.0
24700,M014,1291765059.0
24701,M014,1291765074.0
24702,M014,1291765149.0
24703,M014,1291765206.0
24704,M014,1291765226.0
24705,M014,1291765241.0
24706,M014,1291765242.0
24707,M014,1291765254.0
24708,M014,1291765389.0
24709,M014,1291765449.0
24710,M014,1291765460.0
24711,M020,1291765478.0
24712,M021,1291765480.0
24713,M022,1291765481.0
24714,M020,1291765481.0
24715,M023,1291765482.0
24716,M014,1291765482.0
24717,M021,1291765484.0
24718,M022,1291765486.0
24719,M023,1291765487.0
24720,M024,1291765488.0
24721,M024,1291765499.0
24722,M024,1291765526.0
24723,M024,1291765552.0
24724,M024,1291765563.0
24725,M020,1291765604.0
24726,M013,1291765605.0
24727,M020,1291765612.0
24728,M021,1291765615.0
24729,M014,1291765617.0
24730,M021,1291765629.0
24731,M020,1291765629.0
24732,M021,1291765637.0
24733,M020,1291765637.0
24734,M013,1291765639.0
24735,M020,1291765640.0
24736,M024,1291765686.0
24737,M024,1291765720.0
24738,M024,1291765748.0
24739,M024,1291765943.0
24740,M014,1291765984.0
24741,M014,1291765994.0
24742,M014,1291765998.0
24743,M018,1291766002.0
24744,M013,1291766003.0
24745,M020,1291766003.0
24746,M019,1291766004.0
24747,M015,1291766005.0
24748,M009,1291766005.0
24749,M013,1291766010.0
24750,M013,1291766013.0
24751,M015,1291766014.0
24752,M020,1291766016.0
24753,M019,1291766017.0
24754,M018,1291766021.0
24755,M014,1291766024.0
24756,M019,1291766030.0
24757,M020,1291766034.0
24758,M019,1291766056.0
24759,M019,1291766062.0
24760,M015,1291766073.0
24761,M018,1291766073.0
24762,M017,1291766075.0
24763,M019,1291766076.0
24764,M018,1291766079.0
24765,M021,1291766082.0
24766,M017,1291766090.0
24767,M020,1291766094.0
24768,M017,1291766096.0
24769,M008,1291766099.0
24770,M006,1291766100.0
24771,M017,1291766100.0
24772,M007,1291766102.0
24773,M018,1291766103.0
24774,M019,1291766103.0
24775,M014,1291766105.0
24776,M007,1291766111.0
24777,M006,1291766115.0
24778,M008,1291766115.0
24779,M020,1291766117.0
24780,M008,1291766121.0
24781,M008,1291766123.0
24782,M014,1291766127.0
24783,M008,1291766129.0
24784,M020,1291766129.0
24785,M018,1291766143.0
24786,M020,1291766143.0
24787,M017,1291766144.0
24788,M017,1291766150.0
24789,M019,1291766151.0
24790,M018,1291766151.0
24791,M014,1291766154.0
24792,M018,1291766156.0
24793,M018,1291766158.0
24794,M014,1291766163.0
24795,M021,1291766166.0
24796,M022,1291766167.0
24797,D004,1291766172.0
24798,M014,1291766172.0
24799,M030,1291766173.0
24800,M018,1291766178.0
24801,M019,1291766179.0
24802,M022,1291766183.0
24803,M031,1291766186.0
24804,M022,1291766191.0
24805,M019,1291766194.0
24806,M029,1291766195.0
24807,M015,1291766195.0
24808,D004,1291766196.0
24809,M030,1291766196.0
24810,M019,1291766198.0
24811,M019,1291766200.0
24812,M019,1291766202.0
24813,M018,1291766205.0
24814,M014,1291766208.0
24815,M020,1291766209.0
24816,M014,1291766224.0
24817,M020,1291766225.0
24818,M020,1291766229.0
24819,M014,1291766230.0
24820,M020,1291766232.0
24821,M018,1291766233.0
24822,M019,1291766235.0
24823,M015,1291766236.0
24824,M024,1291766238.0
24825,M019,1291766239.0
24826,M016,1291766243.0
24827,M015,1291766250.0
24828,M018,1291766253.0
24829,M015,1291766255.0
24830,M019,1291766257.0
24831,M019,1291766262.0
24832,M015,1291766267.0
24833,M019,1291766268.0
24834,M018,1291766271.0
24835,M014,1291766273.0
24836,M014,1291766283.0
24837,M018,1291766292.0
24838,M019,1291766294.0
24839,M015,1291766295.0
24840,M015,1291766303.0
24841,M019,1291766305.0
24842,M017,1291766307.0
24843,M018,1291766307.0
24844,M018,1291766310.0
24845,M018,1291766315.0
24846,M024,1291766317.0
24847,M018,1291766324.0
24848,M017,1291766325.0
24849,M024,1291766332.0
24850,M018,1291766334.0
24851,M017,1291766336.0
24852,M024,1291766339.0
24853,M014,1291766339.0
24854,M024,1291766346.0
24855,M018,1291766348.0
24856,M017,1291766350.0
24857,M017,1291766353.0
24858,M018,1291766355.0
24859,M018,1291766363.0
24860,M017,1291766363.0
24861,M014,1291766366.0
24862,D004,1291766373.0
24863,M030,1291766374.0
24864,M014,1291766374.0
24865,M029,1291766376.0
24866,M014,1291766378.0
24867,M022,1291766381.0
24868,M021,1291766383.0
24869,M020,1291766384.0
24870,M014,1291766386.0
24871,M014,1291766390.0
24872,M014,1291766396.0
24873,M020,1291766400.0
24874,M014,1291766405.0
24875,M021,1291766409.0
24876,M031,1291766412.0
24877,M018,1291766418.0
24878,M018,1291766421.0
24879,M019,1291766422.0
24880,M015,1291766425.0
24881,M020,1291766426.0
24882,M024,1291766436.0
24883,M019,1291766438.0
24884,M015,1291766440.0
24885,M018,1291766442.0
24886,M019,1291766448.0
24887,M019,1291766451.0
24888,M019,1291766457.0
24889,M017,1291766458.0
24890,M018,1291766458.0
24891,M018,1291766462.0
24892,M014,1291766471.0
24893,M014,1291766485.0
24894,M014,1291766491.0
24895,M014,1291766493.0
24896,M024,1291766499.0
24897,M018,1291766500.0
24898,M014,1291766507.0
24899,M020,1291766515.0
24900,M008,1291766516.0
24901,M006,1291766517.0
24902,M014,1291766518.0
24903,M005,1291766520.0
24904,M007,1291766521.0
24905,M004,1291766522.0
24906,M018,1291766522.0
24907,M019,1291766523.0
24908,M017,1291766526.0
24909,M016,1291766527.0
24910,M019,1291766528.0
24911,M019,1291766534.0
24912,M016,1291766545.0
24913,M019,1291766545.0
24914,M016,1291766550.0
24915,M016,1291766560.0
24916,M016,1291766564.0
24917,M019,1291766565.0
24918,M016,1291766566.0
24919,M015,1291766570.0
24920,M018,1291766572.0
24921,M017,1291766575.0
24922,M018,1291766575.0
24923,M019,1291766576.0
24924,M019,1291766594.0
24925,M016,1291766595.0
24926,M019,1291766600.0
24927,M018,1291766604.0
24928,M018,1291766609.0
24929,M019,1291766610.0
24930,M015,1291766612.0
24931,M019,1291766614.0
24932,M019,1291766624.0
24933,M015,1291766624.0
24934,M019,1291766630.0
24935,M015,1291766631.0
24936,M019,1291766640.0
24937,M016,1291766641.0
24938,M019,1291766648.0
24939,M016,1291766648.0
24940,M016,1291766652.0
24941,M004,1291766654.0
24942,M007,1291766657.0
24943,M019,1291766657.0
24944,M015,1291766658.0
24945,M008,1291766659.0
24946,M020,1291766659.0
24947,M018,1291766662.0
24948,M022,1291766664.0
24949,M014,1291766665.0
24950,M020,1291766665.0
24951,M008,1291766666.0
24952,M006,1291766668.0
24953,M029,1291766668.0
24954,M024,1291766670.0
24955,M007,1291766671.0
24956,M003,1291766672.0
24957,M007,1291766674.0
24958,M024,1291766674.0
24959,M003,1291766676.0
24960,M007,1291766682.0
24961,M003,1291766692.0
24962,M007,1291766694.0
24963,M006,1291766697.0
24964,M020,1291766697.0
24965,M008,1291766698.0
24966,M021,1291766699.0
24967,M022,1291766700.0
